Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20140010292,2014,May,Serious injury accident                   ,60,Serious injury                       ,91A  H 6 ,145.22065,-37.9856,HIGHWAY        ,Cross intersection                     
T20140010292,2014,May,Serious injury accident                   ,60,Serious injury                       ,91A  H 6 ,145.22065,-37.9856,HIGHWAY        ,Cross intersection                     
T20140010292,2014,May,Serious injury accident                   ,60,Serious injury                       ,91A  H 6 ,145.22065,-37.9856,HIGHWAY        ,Cross intersection                     
T20140010292,2014,May,Serious injury accident                   ,60,Serious injury                       ,91A  H 6 ,145.22065,-37.9856,HIGHWAY        ,Cross intersection                     
T20140010292,2014,May,Serious injury accident                   ,60,Serious injury                       ,91A  H 6 ,145.22065,-37.9856,HIGHWAY        ,Cross intersection                     
T20140010292,2014,May,Serious injury accident                   ,60,Serious injury                       ,91A  H 6 ,145.22065,-37.9856,HIGHWAY        ,Cross intersection                     
T20140011280,2014,May,Serious injury accident                   ,80,Serious injury                       ,61   K 7 ,145.15201000000002,-37.85252,HIGHWAY        ,Cross intersection                     
T20140011280,2014,May,Serious injury accident                   ,80,Serious injury                       ,61   K 7 ,145.15201000000002,-37.85252,HIGHWAY        ,Cross intersection                     
T20160018599,2016,August,Fatal accident                       ,100,Fatality                          ,22   G 8 ,145.33189,-35.92548,HIGHWAY        ,Cross intersection                     
T20160018599,2016,August,Fatal accident                       ,100,Fatality                          ,22   G 8 ,145.33189,-35.92548,HIGHWAY        ,Cross intersection                     
T20160024678,2016,November,Serious injury accident                   ,60,Serious injury                       ,61   K 12,145.15088,-37.8725,ROAD           ,Cross intersection                     
T20160024678,2016,November,Serious injury accident                   ,60,Serious injury                       ,61   K 12,145.15088,-37.8725,ROAD           ,Cross intersection                     
T20140018467,2014,September,Serious injury accident                   ,60,Serious injury                       ,89   F 1 ,145.1769,-37.96545,ROAD           ,Cross intersection                     
T20140018467,2014,September,Serious injury accident                   ,60,Serious injury                       ,89   F 1 ,145.1769,-37.96545,ROAD           ,Cross intersection                     
T20140018467,2014,September,Serious injury accident                   ,60,Serious injury                       ,89   F 1 ,145.1769,-37.96545,ROAD           ,Cross intersection                     
T20140018467,2014,September,Serious injury accident                   ,60,Serious injury                       ,89   F 1 ,145.1769,-37.96545,ROAD           ,Cross intersection                     
T20140014316,2014,July,Serious injury accident                   ,60,Serious injury                       ,452  A 7 ,144.35411000000002,-38.1617,STREET         ,Cross intersection                     
T20140014316,2014,July,Serious injury accident                   ,60,Serious injury                       ,452  A 7 ,144.35411000000002,-38.1617,STREET         ,Cross intersection                     
T20140014316,2014,July,Serious injury accident                   ,60,Serious injury                       ,452  A 7 ,144.35411000000002,-38.1617,STREET         ,Cross intersection                     
T20140014316,2014,July,Serious injury accident                   ,60,Serious injury                       ,452  A 7 ,144.35411000000002,-38.1617,STREET         ,Cross intersection                     
T20140014783,2014,July,Serious injury accident                   ,60,Serious injury                       ,65   A 9 ,145.28701999999998,-37.86272,ROAD           ,Cross intersection                     
T20140014783,2014,July,Serious injury accident                   ,60,Serious injury                       ,65   A 9 ,145.28701999999998,-37.86272,ROAD           ,Cross intersection                     
T20140025215,2014,December,Serious injury accident                   ,60,Serious injury                       ,202  F 2 ,144.69106000000002,-37.83446,ROAD           ,Cross intersection                     
T20140025215,2014,December,Serious injury accident                   ,60,Serious injury                       ,202  F 2 ,144.69106000000002,-37.83446,ROAD           ,Cross intersection                     
T20140015390,2014,July,Serious injury accident                   ,70,Serious injury                       ,25   E 8 ,144.77472,-37.77039,HIGHWAY        ,Cross intersection                     
T20140015390,2014,July,Serious injury accident                   ,70,Serious injury                       ,25   E 8 ,144.77472,-37.77039,HIGHWAY        ,Cross intersection                     
T20140015390,2014,July,Serious injury accident                   ,70,Serious injury                       ,25   E 8 ,144.77472,-37.77039,HIGHWAY        ,Cross intersection                     
T20140015390,2014,July,Serious injury accident                   ,70,Serious injury                       ,25   E 8 ,144.77472,-37.77039,HIGHWAY        ,Cross intersection                     
T20140013318,2014,June,Serious injury accident                   ,70,Serious injury                       ,8    G 3 ,145.00531999999998,-37.664320000000004,ROAD           ,Cross intersection                     
