Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20170022207,2017,November,20/11/17 17.20.00,Serious injury accident                   ,100,Arterial other,Arterial Other,Other injury                        ,WELLINGTON,WELLINGTON,119,NRQ,Vehicle 2,98   D 7 ,146.71459,-38.34929,HIGHWAY        ,Y intersection                      
T20170022207,2017,November,20/11/17 17.20.00,Serious injury accident                   ,100,Arterial other,Arterial Other,Other injury                        ,WELLINGTON,WELLINGTON,119,NRQ,Vehicle 2,98   D 7 ,146.71459,-38.34929,HIGHWAY        ,Y intersection                      
T20170021163,2017,November,06/11/17 13.50.00,Serious injury accident                   ,100,Arterial highway,"Arterial Highway,Arterial Other",Serious injury                       ,LODDON,LODDON,113,NRQ,Vehicle 2,43   G 5 ,143.91362,-36.73571,HIGHWAY        ,Y intersection                      
T20170021163,2017,November,06/11/17 13.50.00,Serious injury accident                   ,100,Arterial highway,"Arterial Highway,Arterial Other",Serious injury                       ,LODDON,LODDON,113,NRQ,Vehicle 2,43   G 5 ,143.91362,-36.73571,HIGHWAY        ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,Q02,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,V01,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,W02,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,Q02,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,V01,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,W02,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,Q02,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,V01,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,W02,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,Q02,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,V01,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20170012894,2017,June,29/06/17 08.30.00,Serious injury accident                   ,100,Arterial other,"Arterial Other,Local Road",Serious injury                       ,HINDMARSH,"YARRIAMBIACK,HINDMARSH",183,W02,Vehcile 1,17   E 9 ,142.20733,-35.997859999999996,ROAD           ,Y intersection                      
T20180006054,2018,March,30/03/18 12.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Not injured                         ,KNOX,"YARRA RANGES,KNOX",171,Q12,Vehcile 1,83   D 5 ,145.30379,-37.9334,ROAD           ,Y intersection                      
T20180006054,2018,March,30/03/18 12.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Not injured                         ,KNOX,"YARRA RANGES,KNOX",171,V03,Vehcile 1,83   D 5 ,145.30379,-37.9334,ROAD           ,Y intersection                      
T20180006054,2018,March,30/03/18 12.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Not injured                         ,KNOX,"YARRA RANGES,KNOX",171,Q12,Vehcile 1,83   D 5 ,145.30379,-37.9334,ROAD           ,Y intersection                      
T20180006054,2018,March,30/03/18 12.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Not injured                         ,KNOX,"YARRA RANGES,KNOX",171,V03,Vehcile 1,83   D 5 ,145.30379,-37.9334,ROAD           ,Y intersection                      
T20180006054,2018,March,30/03/18 12.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Not injured                         ,KNOX,"YARRA RANGES,KNOX",171,Q12,Vehcile 1,83   D 5 ,145.30379,-37.9334,ROAD           ,Y intersection                      
T20180006054,2018,March,30/03/18 12.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Not injured                         ,KNOX,"YARRA RANGES,KNOX",171,V03,Vehcile 1,83   D 5 ,145.30379,-37.9334,ROAD           ,Y intersection                      
T20180006054,2018,March,30/03/18 12.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Not injured                         ,KNOX,"YARRA RANGES,KNOX",171,Q12,Vehcile 1,83   D 5 ,145.30379,-37.9334,ROAD           ,Y intersection                      
T20180006054,2018,March,30/03/18 12.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Not injured                         ,KNOX,"YARRA RANGES,KNOX",171,V03,Vehcile 1,83   D 5 ,145.30379,-37.9334,ROAD           ,Y intersection                      
T20180024313,2018,December,26/12/18 01.30.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,N02,Not involved in initial event,99   J 2 ,145.1449,-38.09789,FREEWAY        ,Y intersection                      
T20180024313,2018,December,26/12/18 01.30.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,Z01,Not involved in initial event,99   J 2 ,145.1449,-38.09789,FREEWAY        ,Y intersection                      
T20180024313,2018,December,26/12/18 01.30.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,N02,Not involved in initial event,99   J 2 ,145.1449,-38.09789,FREEWAY        ,Y intersection                      
T20180024313,2018,December,26/12/18 01.30.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,Z01,Not involved in initial event,99   J 2 ,145.1449,-38.09789,FREEWAY        ,Y intersection                      
T20180019628,2018,October,19/10/18 16.09.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,CASEY,CASEY,133,NRQ,Vehicle 2,111  B 11,145.33643,-38.04257,FREEWAY        ,Y intersection                      
T20180019628,2018,October,19/10/18 16.09.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,CASEY,CASEY,133,Z01,Vehicle 2,111  B 11,145.33643,-38.04257,FREEWAY        ,Y intersection                      
T20180019628,2018,October,19/10/18 16.09.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,CASEY,CASEY,133,NRQ,Vehicle 2,111  B 11,145.33643,-38.04257,FREEWAY        ,Y intersection                      
T20180019628,2018,October,19/10/18 16.09.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,CASEY,CASEY,133,Z01,Vehicle 2,111  B 11,145.33643,-38.04257,FREEWAY        ,Y intersection                      
T20180002237,2018,February,05/02/18 15.00.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,174,V01,Not involved in initial event,28   H 7 ,144.92011000000002,-37.76832,STREET         ,Y intersection                      
T20180002237,2018,February,05/02/18 15.00.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,174,V01,Not involved in initial event,28   H 7 ,144.92011000000002,-37.76832,STREET         ,Y intersection                      
T20180017684,2018,September,17/09/18 19.15.00,Other injury accident                    ,80,Local roads,Local Road,Not injured                         ,MANSFIELD,MANSFIELD,189,Q10,Vehcile 1,63   C 2 ,146.11781000000002,-37.05858,ROAD           ,Y intersection                      
T20180017684,2018,September,17/09/18 19.15.00,Other injury accident                    ,80,Local roads,Local Road,Not injured                         ,MANSFIELD,MANSFIELD,189,V01,Vehcile 1,63   C 2 ,146.11781000000002,-37.05858,ROAD           ,Y intersection                      
T20180017684,2018,September,17/09/18 19.15.00,Other injury accident                    ,80,Local roads,Local Road,Not injured                         ,MANSFIELD,MANSFIELD,189,Q10,Vehcile 1,63   C 2 ,146.11781000000002,-37.05858,ROAD           ,Y intersection                      
T20180017684,2018,September,17/09/18 19.15.00,Other injury accident                    ,80,Local roads,Local Road,Not injured                         ,MANSFIELD,MANSFIELD,189,V01,Vehcile 1,63   C 2 ,146.11781000000002,-37.05858,ROAD           ,Y intersection                      
T20180017684,2018,September,17/09/18 19.15.00,Other injury accident                    ,80,Local roads,Local Road,Not injured                         ,MANSFIELD,MANSFIELD,189,Q10,Vehcile 1,63   C 2 ,146.11781000000002,-37.05858,ROAD           ,Y intersection                      
T20180017684,2018,September,17/09/18 19.15.00,Other injury accident                    ,80,Local roads,Local Road,Not injured                         ,MANSFIELD,MANSFIELD,189,V01,Vehcile 1,63   C 2 ,146.11781000000002,-37.05858,ROAD           ,Y intersection                      
T20180017684,2018,September,17/09/18 19.15.00,Other injury accident                    ,80,Local roads,Local Road,Not injured                         ,MANSFIELD,MANSFIELD,189,Q10,Vehcile 1,63   C 2 ,146.11781000000002,-37.05858,ROAD           ,Y intersection                      
T20180017684,2018,September,17/09/18 19.15.00,Other injury accident                    ,80,Local roads,Local Road,Not injured                         ,MANSFIELD,MANSFIELD,189,V01,Vehcile 1,63   C 2 ,146.11781000000002,-37.05858,ROAD           ,Y intersection                      
T20180007475,2018,April,20/04/18 10.00.00,Other injury accident                    ,40,Local roads,Local Road,Not injured                         ,BRIMBANK,BRIMBANK,165,NRQ,Vehcile 1,26   H 12,144.83172,-37.78642,ROAD           ,Y intersection                      
T20180007475,2018,April,20/04/18 10.00.00,Other injury accident                    ,40,Local roads,Local Road,Not injured                         ,BRIMBANK,BRIMBANK,165,NRQ,Vehcile 1,26   H 12,144.83172,-37.78642,ROAD           ,Y intersection                      
T20180011887,2018,June,25/06/18 11.50.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,WODONGA,WODONGA,147,H03,Vehcile 1,35   F 3 ,146.8255,-36.10225,ROAD           ,Y intersection                      
T20180011887,2018,June,25/06/18 11.50.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,WODONGA,WODONGA,147,I05,Vehcile 1,35   F 3 ,146.8255,-36.10225,ROAD           ,Y intersection                      
