Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150024266,2015,November,Serious injury accident                   ,60,Serious injury                       ,327  G 10,144.4295,-37.645309999999995,ROAD           ,T intersection                      
T20150024266,2015,November,Serious injury accident                   ,60,Serious injury                       ,327  G 10,144.4295,-37.645309999999995,ROAD           ,T intersection                      
T20150024266,2015,November,Serious injury accident                   ,60,Serious injury                       ,327  G 10,144.4295,-37.645309999999995,ROAD           ,T intersection                      
T20150024266,2015,November,Serious injury accident                   ,60,Serious injury                       ,327  G 10,144.4295,-37.645309999999995,ROAD           ,T intersection                      
T20150024266,2015,November,Serious injury accident                   ,60,Serious injury                       ,327  G 10,144.4295,-37.645309999999995,ROAD           ,T intersection                      
T20150024266,2015,November,Serious injury accident                   ,60,Serious injury                       ,327  G 10,144.4295,-37.645309999999995,ROAD           ,T intersection                      
T20150024266,2015,November,Serious injury accident                   ,60,Serious injury                       ,327  G 10,144.4295,-37.645309999999995,ROAD           ,T intersection                      
T20150024266,2015,November,Serious injury accident                   ,60,Serious injury                       ,327  G 10,144.4295,-37.645309999999995,ROAD           ,T intersection                      
T20150022277,2015,October,Serious injury accident                   ,60,Serious injury                       ,77   F 2 ,144.30523,-37.52101,AVENUE         ,T intersection                      
T20150022277,2015,October,Serious injury accident                   ,60,Serious injury                       ,77   F 2 ,144.30523,-37.52101,AVENUE         ,T intersection                      
T20150022277,2015,October,Serious injury accident                   ,60,Serious injury                       ,77   F 2 ,144.30523,-37.52101,AVENUE         ,T intersection                      
T20150022277,2015,October,Serious injury accident                   ,60,Serious injury                       ,77   F 2 ,144.30523,-37.52101,AVENUE         ,T intersection                      
T20150022277,2015,October,Serious injury accident                   ,60,Serious injury                       ,77   F 2 ,144.30523,-37.52101,AVENUE         ,T intersection                      
T20150022277,2015,October,Serious injury accident                   ,60,Serious injury                       ,77   F 2 ,144.30523,-37.52101,AVENUE         ,T intersection                      
T20150022277,2015,October,Serious injury accident                   ,60,Serious injury                       ,77   F 2 ,144.30523,-37.52101,AVENUE         ,T intersection                      
T20150022277,2015,October,Serious injury accident                   ,60,Serious injury                       ,77   F 2 ,144.30523,-37.52101,AVENUE         ,T intersection                      
T20150018199,2015,September,Serious injury accident                   ,60,Serious injury                       ,607  N 2 ,144.25521,-36.73786,ROAD           ,T intersection                      
T20150018199,2015,September,Serious injury accident                   ,60,Serious injury                       ,607  N 2 ,144.25521,-36.73786,ROAD           ,T intersection                      
T20150021754,2015,October,Serious injury accident                   ,60,Serious injury                       ,88   D 5 ,141.70099,-38.20599,ROAD           ,T intersection                      
T20150021754,2015,October,Serious injury accident                   ,60,Serious injury                       ,88   D 5 ,141.70099,-38.20599,ROAD           ,T intersection                      
T20150021754,2015,October,Serious injury accident                   ,60,Serious injury                       ,88   D 5 ,141.70099,-38.20599,ROAD           ,T intersection                      
T20150021754,2015,October,Serious injury accident                   ,60,Serious injury                       ,88   D 5 ,141.70099,-38.20599,ROAD           ,T intersection                      
