Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20160025997,2016,December,02/12/16 06.34.00,Fatal accident                       ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MANNINGHAM,"WHITEHORSE,MANNINGHAM",121,Z02,Vehicle 2,48   F 5 ,145.17803,-37.80429,ROAD           ,Multiple intersection                    
T20180018477,2018,October,01/10/18 16.30.00,Fatal accident                       ,60,Arterial other,Arterial Other,Not injured                         ,BOROONDARA,BOROONDARA,100,A03,Vehcile 1,45   B 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20180018477,2018,October,01/10/18 16.30.00,Fatal accident                       ,60,Arterial other,Arterial Other,Not injured                         ,BOROONDARA,BOROONDARA,100,B01,Vehcile 1,45   B 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20180018477,2018,October,01/10/18 16.30.00,Fatal accident                       ,60,Arterial other,Arterial Other,Not injured                         ,BOROONDARA,BOROONDARA,100,A03,Vehcile 1,45   B 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20180018477,2018,October,01/10/18 16.30.00,Fatal accident                       ,60,Arterial other,Arterial Other,Not injured                         ,BOROONDARA,BOROONDARA,100,B01,Vehcile 1,45   B 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20180011266,2018,June,16/06/18 08.50.00,Fatal accident                       ,60,Arterial other,Arterial Other,Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,102,A03,Vehcile 1,28   F 1 ,144.91008,-37.74463,ROAD           ,Multiple intersection                    
T20180011266,2018,June,16/06/18 08.50.00,Fatal accident                       ,60,Arterial other,Arterial Other,Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,102,B02,Vehcile 1,28   F 1 ,144.91008,-37.74463,ROAD           ,Multiple intersection                    
T20180011266,2018,June,16/06/18 08.50.00,Fatal accident                       ,60,Arterial other,Arterial Other,Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,102,A03,Vehcile 1,28   F 1 ,144.91008,-37.74463,ROAD           ,Multiple intersection                    
T20180011266,2018,June,16/06/18 08.50.00,Fatal accident                       ,60,Arterial other,Arterial Other,Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,102,B02,Vehcile 1,28   F 1 ,144.91008,-37.74463,ROAD           ,Multiple intersection                    
T20150020578,2015,October,05/10/15 10.55.00,Fatal accident                       ,100,Freeway,"Freeway,Arterial Other",Not injured                         ,SHEPPARTON,"STRATHBOGIE,SHEPPARTON",111,NRQ,Vehcile 1,46   G 3 ,145.31798999999998,-36.61231,ROAD           ,Multiple intersection                    
T20150020578,2015,October,05/10/15 10.55.00,Fatal accident                       ,100,Freeway,"Freeway,Arterial Other",Not injured                         ,SHEPPARTON,"STRATHBOGIE,SHEPPARTON",111,NRQ,Vehcile 1,46   G 3 ,145.31798999999998,-36.61231,ROAD           ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,A01,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,N01,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,Z07,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,A01,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,N01,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,Z07,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20150026798,2015,December,24/12/15 17.26.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Other injury                        ,WHITTLESEA,WHITTLESEA,121,M01,Vehcile 1,10   A 9 ,145.06731000000002,-37.68701,ROAD           ,Multiple intersection                    
T20150026798,2015,December,24/12/15 17.26.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Other injury                        ,WHITTLESEA,WHITTLESEA,121,Z02,Vehcile 1,10   A 9 ,145.06731000000002,-37.68701,ROAD           ,Multiple intersection                    
T20150026798,2015,December,24/12/15 17.26.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Other injury                        ,WHITTLESEA,WHITTLESEA,121,M01,Vehcile 1,10   A 9 ,145.06731000000002,-37.68701,ROAD           ,Multiple intersection                    
T20150026798,2015,December,24/12/15 17.26.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Other injury                        ,WHITTLESEA,WHITTLESEA,121,Z02,Vehcile 1,10   A 9 ,145.06731000000002,-37.68701,ROAD           ,Multiple intersection                    
T20150010075,2014,December,01/12/14 13.00.00,Other injury accident                    ,Unknown,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,A01,Vehicle 2,15   D 3 ,144.86078999999998,-37.70646,DRIVE          ,Multiple intersection                    
T20150010075,2014,December,01/12/14 13.00.00,Other injury accident                    ,Unknown,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,N01,Vehicle 2,15   D 3 ,144.86078999999998,-37.70646,DRIVE          ,Multiple intersection                    
T20150010075,2014,December,01/12/14 13.00.00,Other injury accident                    ,Unknown,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,A01,Vehicle 2,15   D 3 ,144.86078999999998,-37.70646,DRIVE          ,Multiple intersection                    
T20150010075,2014,December,01/12/14 13.00.00,Other injury accident                    ,Unknown,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,N01,Vehicle 2,15   D 3 ,144.86078999999998,-37.70646,DRIVE          ,Multiple intersection                    
T20140026433,2014,December,20/12/14 22.30.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MORELAND,MORELAND,121,M01,Not involved in initial event,6    G 11,144.91526000000002,-37.69467,ROAD           ,Multiple intersection                    
T20140026433,2014,December,20/12/14 22.30.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MORELAND,MORELAND,121,Z02,Not involved in initial event,6    G 11,144.91526000000002,-37.69467,ROAD           ,Multiple intersection                    
T20140026433,2014,December,20/12/14 22.30.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MORELAND,MORELAND,121,M01,Not involved in initial event,6    G 11,144.91526000000002,-37.69467,ROAD           ,Multiple intersection                    
T20140026433,2014,December,20/12/14 22.30.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MORELAND,MORELAND,121,Z02,Not involved in initial event,6    G 11,144.91526000000002,-37.69467,ROAD           ,Multiple intersection                    
T20150026337,2015,December,18/12/15 16.20.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,A01,Not involved in initial event,8    F 9 ,145.00243,-37.68627,RAMP OF        ,Multiple intersection                    
T20150026337,2015,December,18/12/15 16.20.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,N01,Not involved in initial event,8    F 9 ,145.00243,-37.68627,RAMP OF        ,Multiple intersection                    
T20150026337,2015,December,18/12/15 16.20.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,Z07,Not involved in initial event,8    F 9 ,145.00243,-37.68627,RAMP OF        ,Multiple intersection                    
T20150026337,2015,December,18/12/15 16.20.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,A01,Not involved in initial event,8    F 9 ,145.00243,-37.68627,RAMP OF        ,Multiple intersection                    
T20150026337,2015,December,18/12/15 16.20.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,N01,Not involved in initial event,8    F 9 ,145.00243,-37.68627,RAMP OF        ,Multiple intersection                    
T20150026337,2015,December,18/12/15 16.20.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,Z07,Not involved in initial event,8    F 9 ,145.00243,-37.68627,RAMP OF        ,Multiple intersection                    
T20150024079,2015,November,21/11/15 13.15.00,Other injury accident                    ,80,Freeway,"Freeway,Arterial Other",Not injured                         ,CASEY,CASEY,121,Z02,Not involved in initial event,110  H 7 ,145.32197,-38.0281,HIGHWAY        ,Multiple intersection                    
T20150024079,2015,November,21/11/15 13.15.00,Other injury accident                    ,80,Freeway,"Freeway,Arterial Other",Not injured                         ,CASEY,CASEY,121,Z02,Not involved in initial event,110  H 7 ,145.32197,-38.0281,HIGHWAY        ,Multiple intersection                    
T20150021140,2015,October,13/10/15 12.00.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,121,M01,Not involved in initial event,181  D 11,144.99145,-37.64843,STREET         ,Multiple intersection                    
T20150021140,2015,October,13/10/15 12.00.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,121,Z02,Not involved in initial event,181  D 11,144.99145,-37.64843,STREET         ,Multiple intersection                    
T20150021140,2015,October,13/10/15 12.00.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,121,M01,Not involved in initial event,181  D 11,144.99145,-37.64843,STREET         ,Multiple intersection                    
T20150021140,2015,October,13/10/15 12.00.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,121,Z02,Not involved in initial event,181  D 11,144.99145,-37.64843,STREET         ,Multiple intersection                    
T20180020762,2018,November,05/11/18 17.44.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,135,NRQ,Not involved in initial event,16   E 11,144.90545,-37.73705,RAMP ON        ,Multiple intersection                    
T20180020762,2018,November,05/11/18 17.44.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,135,NRQ,Not involved in initial event,16   E 11,144.90545,-37.73705,RAMP ON        ,Multiple intersection                    
T20180003731,2018,February,26/02/18 14.46.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,A03,Not involved in initial event,181  D 11,144.98973,-37.64825,STREET         ,Multiple intersection                    
T20180003731,2018,February,26/02/18 14.46.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,N01,Not involved in initial event,181  D 11,144.98973,-37.64825,STREET         ,Multiple intersection                    
